run,frame_id,elapsed_s,timestamp_ns,image,label,confidence,supported,class_and_score_pass,bounds,tracking
NaVi-collect-20260919-024719-670-dd86e6fb,134,26.723,358540563020930,images/134.png,car,0.38671875,True,False,"[0.40416667, 0.3109375, 0.5083333, 0.3703125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,136,27.16,358540996456199,images/136.png,car,0.36328125,True,False,"[0.35833332, 0.3671875, 0.4625, 0.425]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,137,27.365,358541196478780,images/137.png,car,0.453125,True,False,"[0.40833333, 0.3796875, 0.50416666, 0.4359375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,139,27.76,358541596658278,images/139.png,car,0.36328125,True,False,"[0.42708334, 0.359375, 0.51875, 0.409375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,139,27.76,358541596658278,images/139.png,car,0.36328125,True,False,"[0.5833333, 0.340625, 0.68125, 0.4171875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,141,28.196,358542029987152,images/141.png,car,0.5703125,True,False,"[0.40416667, 0.35, 0.5125, 0.415625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,141,28.196,358542029987152,images/141.png,car,0.40625,True,False,"[0.56875, 0.3375, 0.6666667, 0.425]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,143,28.598,358542430131188,images/143.png,car,0.38671875,True,False,"[0, 0.1265625, 0.13333334, 0.321875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,143,28.598,358542430131188,images/143.png,car,0.36328125,True,False,"[0.35833332, 0.3375, 0.46458334, 0.396875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,144,28.83,358542663328788,images/144.png,car,0.4296875,True,False,"[0.2875, 0.3546875, 0.39583334, 0.4125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,147,29.463,358543296711701,images/147.png,car,0.4296875,True,False,"[0.30208334, 0.35625, 0.41875, 0.4140625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,148,29.707,358543525793776,images/148.png,car,0.38671875,True,False,"[0.31458333, 0.3296875, 0.41875, 0.384375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,149,29.895,358543725804033,images/149.png,car,0.453125,True,False,"[0.51875, 0.3265625, 0.6145833, 0.409375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,150,30.105,358543925836621,images/150.png,car,0.38671875,True,False,"[0.35208333, 0.3453125, 0.46458334, 0.4296875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,151,30.332,358544159025773,images/151.png,car,0.36328125,True,False,"[0.40833333, 0.309375, 0.51666665, 0.3734375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,153,30.733,358544559084163,images/153.png,car,0.38671875,True,False,"[0.32708332, 0.36875, 0.3875, 0.4421875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,157,31.563,358545390422992,images/157.png,car,0.38671875,True,False,"[0.79375, 0.325, 0.99583334, 0.409375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,158,31.764,358545590787140,images/158.png,car,0.546875,True,False,"[0.23958333, 0.290625, 0.375, 0.38125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,158,31.764,358545590787140,images/158.png,elephant,0.40625,False,False,"[0, 0.415625, 1, 1]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,159,31.966,358545791405004,images/159.png,cat,0.71875,False,False,"[0.004166667, 0.321875, 0.99375, 0.99375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,160,32.174,358545991716685,images/160.png,car,0.40625,True,False,"[0.7875, 0.3265625, 0.9791667, 0.396875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,160,32.174,358545991716685,images/160.png,car,0.36328125,True,False,"[0.33958334, 0.315625, 0.39166668, 0.3421875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,161,32.365,358546192319536,images/161.png,car,0.4296875,True,False,"[0.24166666, 0.3625, 0.36041668, 0.4484375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,163,32.767,358546593037606,images/163.png,car,0.4296875,True,False,"[0.40208334, 0.2484375, 0.51666665, 0.33125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,163,32.767,358546593037606,images/163.png,car,0.38671875,True,False,"[0.19166666, 0.296875, 0.34375, 0.3859375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,165,33.169,358546994056310,images/165.png,car,0.546875,True,False,"[0.15625, 0.24375, 0.31666666, 0.3359375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,165,33.169,358546994056310,images/165.png,car,0.453125,True,False,"[0.38958332, 0.2015625, 0.5, 0.315625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,166,33.369,358547194843257,images/166.png,car,0.4296875,True,False,"[0.19791667, 0.3203125, 0.28333333, 0.4109375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,167,33.569,358547395605905,images/167.png,car,0.40625,True,False,"[0.19791667, 0.2734375, 0.26458332, 0.35625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,168,33.767,358547596584406,images/168.png,car,0.5703125,True,False,"[0.26458332, 0.2140625, 0.43125, 0.31875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,168,33.767,358547596584406,images/168.png,cat,0.4765625,False,False,"[0.008333334, 0.2984375, 0.90833336, 0.996875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,170,34.185,358547997791515,images/170.png,car,0.40625,True,False,"[0.70625, 0.221875, 0.85833335, 0.31875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,170,34.185,358547997791515,images/170.png,car,0.38671875,True,False,"[0.18958333, 0.2484375, 0.26666668, 0.3625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,171,34.371,358548198452111,images/171.png,car,0.36328125,True,False,"[0.71875, 0.2375, 0.87291664, 0.334375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,171,34.371,358548198452111,images/171.png,car,0.36328125,True,False,"[0.20625, 0.278125, 0.37083334, 0.3609375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,172,34.567,358548399070558,images/172.png,car,0.5234375,True,False,"[0.72083336, 0.3453125, 0.8645833, 0.4296875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,173,34.768,358548599776530,images/173.png,elephant,0.4765625,False,False,"[0.004166667, 0.3765625, 0.63958335, 0.9984375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,173,34.768,358548599776530,images/173.png,car,0.40625,True,False,"[0.14375, 0.29375, 0.33541667, 0.390625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,175,35.188,358549001038073,images/175.png,car,0.5,True,False,"[0.2125, 0.325, 0.29166666, 0.4328125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,176,35.386,358549201743838,images/176.png,car,0.453125,True,False,"[0.18333334, 0.321875, 0.28541666, 0.43125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,177,35.586,358549402435654,images/177.png,car,0.453125,True,False,"[0.22083333, 0.35, 0.33958334, 0.478125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,177,35.586,358549402435654,images/177.png,elephant,0.4296875,False,False,"[0.004166667, 0.4390625, 0.7291667, 1]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,178,35.787,358549602970157,images/178.png,car,0.4765625,True,False,"[0.65, 0.3453125, 0.98541665, 0.4828125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,178,35.787,358549602970157,images/178.png,car,0.453125,True,False,"[0.17916666, 0.4078125, 0.275, 0.515625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,179,35.984,358549803522991,images/179.png,car,0.5,True,False,"[0.15416667, 0.35, 0.25416666, 0.4734375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,179,35.984,358549803522991,images/179.png,car,0.40625,True,False,"[0.7104167, 0.3015625, 0.9770833, 0.4453125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,181,36.386,358550204963069,images/181.png,car,0.4296875,True,False,"[0.010416667, 0.3203125, 0.13125, 0.5125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,181,36.386,358550204963069,images/181.png,car,0.38671875,True,False,"[0.61041665, 0.3546875, 0.7125, 0.425]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,182,36.613,358550405482180,images/182.png,car,0.4765625,True,False,"[0.63958335, 0.2515625, 0.81666666, 0.3765625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,182,36.613,358550405482180,images/182.png,car,0.453125,True,False,"[0.035416666, 0.3203125, 0.15416667, 0.4671875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,184,36.977,358550806730893,images/184.png,elephant,0.71875,False,False,"[0.0020833334, 0.465625, 0.6875, 1]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,184,36.977,358550806730893,images/184.png,car,0.4765625,True,False,"[0.072916664, 0.3484375, 0.19791667, 0.4859375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,184,36.977,358550806730893,images/184.png,car,0.40625,True,False,"[0.6645833, 0.2921875, 0.8833333, 0.4296875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,185,37.193,358551007504421,images/185.png,car,0.4765625,True,False,"[0.7104167, 0.3296875, 0.8875, 0.4]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,185,37.193,358551007504421,images/185.png,car,0.38671875,True,False,"[0.62291664, 0.3296875, 0.69166666, 0.3859375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,188,37.795,358551608708867,images/188.png,elephant,0.453125,False,False,"[0, 0.44375, 0.62291664, 0.9984375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,189,37.998,358551809338178,images/189.png,car,0.36328125,True,False,"[0.65208334, 0.396875, 0.84791666, 0.4671875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,192,38.589,358552411461248,images/192.png,elephant,0.4765625,False,False,"[0.004166667, 0.4265625, 0.99375, 0.9921875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,192,38.589,358552411461248,images/192.png,car,0.453125,True,False,"[0.0020833334, 0.2828125, 0.18333334, 0.58125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,194,38.988,358552812575431,images/194.png,elephant,0.5,False,False,"[0, 0.4765625, 0.7125, 0.990625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,196,39.388,358553213881244,images/196.png,elephant,0.546875,False,False,"[0, 0.415625, 0.7395833, 1]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,197,39.591,358553414278950,images/197.png,elephant,0.4296875,False,False,"[0, 0.4, 0.88125, 0.9984375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,197,39.591,358553414278950,images/197.png,car,0.40625,True,False,"[0.1, 0.2765625, 0.22916667, 0.371875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,197,39.591,358553414278950,images/197.png,car,0.40625,True,False,"[0.68958336, 0.18125, 0.99375, 0.3453125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,197,39.591,358553414278950,images/197.png,car,0.36328125,True,False,"[0.32083333, 0.265625, 0.375, 0.3125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,198,39.791,358553614711672,images/198.png,car,0.59375,True,False,"[0.075, 0.325, 0.25833333, 0.4078125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,198,39.791,358553614711672,images/198.png,car,0.453125,True,False,"[0.74375, 0.1921875, 0.99583334, 0.3921875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,198,39.791,358553614711672,images/198.png,car,0.36328125,True,False,"[0.4125, 0.1921875, 0.68333334, 0.3953125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,199,40.0,358553815517933,images/199.png,car,0.36328125,True,False,"[0.34791666, 0.2640625, 0.6458333, 0.45625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,199,40.0,358553815517933,images/199.png,car,0.36328125,True,False,"[0.62291664, 0.321875, 1, 0.4859375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,200,40.202,358554016341255,images/200.png,car,0.40625,True,False,"[0.85, 0.3015625, 0.99583334, 0.421875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,200,40.202,358554016341255,images/200.png,elephant,0.38671875,False,False,"[0, 0.43125, 0.7708333, 0.9859375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,201,40.403,358554217290888,images/201.png,car,0.40625,True,False,"[0.18541667, 0.371875, 0.29583332, 0.4734375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,204,41.022,358554818984744,images/204.png,car,0.36328125,True,False,"[0.21875, 0.340625, 0.36458334, 0.4375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,207,41.613,358555420672500,images/207.png,cat,0.546875,False,False,"[0, 0.3828125, 1, 0.99375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,209,42.02,358555821841054,images/209.png,cat,0.4765625,False,False,"[0.04375, 0.334375, 0.99583334, 0.98125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,210,42.236,358556022481025,images/210.png,cat,0.4296875,False,False,"[0.033333335, 0.4046875, 1, 0.9921875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,211,42.403,358556223311646,images/211.png,person,0.40625,True,False,"[0.16875, 0.284375, 0.25833333, 0.403125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,212,42.609,358556424409191,images/212.png,car,0.40625,True,False,"[0.2625, 0.3546875, 0.42916667, 0.43125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,212,42.609,358556424409191,images/212.png,cat,0.40625,False,False,"[0.072916664, 0.3671875, 1, 0.9890625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,213,42.8,358556624843048,images/213.png,car,0.36328125,True,False,"[0.28125, 0.3453125, 0.45416668, 0.4296875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,219,44.022,358557828401358,images/219.png,car,0.38671875,True,False,"[0.2625, 0.1984375, 0.3875, 0.2609375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,222,44.606,358558430398823,images/222.png,car,0.4765625,True,False,"[0.31875, 0.2421875, 0.44791666, 0.375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,222,44.606,358558430398823,images/222.png,car,0.38671875,True,False,"[0, 0.1890625, 0.15833333, 0.3359375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,224,45.02,358558831371516,images/224.png,car,0.36328125,True,False,"[0.29166666, 0.225, 0.40625, 0.2875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,224,45.02,358558831371516,images/224.png,car,0.36328125,True,False,"[0.035416666, 0.246875, 0.30208334, 0.4015625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,225,45.211,358559032133486,images/225.png,car,0.36328125,True,False,"[0.26666668, 0.23125, 0.35416666, 0.2765625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,226,45.421,358559232650217,images/226.png,person,0.36328125,True,False,"[0.5208333, 0.05, 0.59166664, 0.2234375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,229,46.024,358559834221151,images/229.png,car,0.453125,True,False,"[0.0020833334, 0.1234375, 0.39375, 0.34375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,232,46.623,358560435986408,images/232.png,fire hydrant,0.4296875,False,False,"[0.28958333, 0.2265625, 0.34166667, 0.3234375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,238,47.825,358561640184683,images/238.png,fire hydrant,0.36328125,False,False,"[0.31666666, 0.0609375, 0.41875, 0.2046875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,241,48.428,358562241720428,images/241.png,boat,0.36328125,False,False,"[0.008333334, 0.01875, 0.9875, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,246,49.442,358563245293912,images/246.png,fire hydrant,0.4765625,False,False,"[0.30833334, 0.3203125, 0.38125, 0.4453125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,251,50.482,358564281637745,images/251.png,fire hydrant,0.59375,False,False,"[0.20625, 0.3296875, 0.27916667, 0.453125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,256,51.488,358565284624249,images/256.png,person,0.73828125,True,True,"[0, 0.0046875, 0.96875, 0.99375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,259,52.085,358565886930669,images/259.png,cat,0.38671875,False,False,"[0.004166667, 0.003125, 0.9916667, 1]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,261,52.508,358566288246879,images/261.png,cat,0.7890625,False,False,"[0.008333334, 0.01875, 0.9875, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,262,52.685,358566489060808,images/262.png,cat,0.76953125,False,False,"[0, 0.009375, 1, 0.9890625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,263,52.878,358566690129083,images/263.png,person,0.5,True,False,"[0.21875, 0.8546875, 0.5541667, 0.9984375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,266,53.485,358567292019260,images/266.png,cat,0.65625,False,False,"[0, 0.01875, 1, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,268,53.888,358567692950711,images/268.png,cat,0.5234375,False,False,"[0.008333334, 0.009375, 0.9875, 0.9890625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,270,54.299,358568094911067,images/270.png,cat,0.73828125,False,False,"[0, 0.009375, 1, 0.9890625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,272,54.707,358568496181997,images/272.png,cat,0.69921875,False,False,"[0.008333334, 0.0828125, 0.9875, 0.990625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,275,55.288,358569097559520,images/275.png,cat,0.73828125,False,False,"[0, 0, 1, 1]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,277,55.702,358569499250932,images/277.png,cat,0.5234375,False,False,"[0, 0.01875, 1, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,278,55.891,358569700092053,images/278.png,cat,0.4296875,False,False,"[0, 0.0140625, 1, 0.984375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,279,56.108,358569900396267,images/279.png,cat,0.59375,False,False,"[0, 0.009375, 1, 0.9890625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,284,57.092,358570902836309,images/284.png,cat,0.5234375,False,False,"[0.004166667, 0.0046875, 0.9916667, 0.99375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,285,57.308,358571103504472,images/285.png,cat,0.546875,False,False,"[0, 0.046875, 1, 0.990625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,286,57.515,358571304125746,images/286.png,dog,0.453125,False,False,"[0.48541668, 0, 0.81458336, 0.1609375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,290,58.321,358572105861732,images/290.png,person,0.5,True,False,"[0.20208333, 0.003125, 0.41666666, 0.2546875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,290,58.321,358572105861732,images/290.png,cat,0.36328125,False,False,"[0.083333336, 0.046875, 0.9916667, 0.990625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,296,59.505,358573309780142,images/296.png,fire hydrant,0.40625,False,False,"[0, 0.115625, 0.075, 0.33125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,298,59.914,358573710657521,images/298.png,car,0.38671875,True,False,"[0.8333333, 0.0515625, 0.9916667, 0.2328125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,298,59.914,358573710657521,images/298.png,car,0.38671875,True,False,"[0.016666668, 0.25625, 0.30416667, 0.40625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,303,61.002,358574813594896,images/303.png,cat,0.61328125,False,False,"[0.014583333, 0.0046875, 0.98333335, 0.99375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,304,61.211,358575014324480,images/304.png,cat,0.75390625,False,False,"[0.008333334, 0.0828125, 0.9875, 0.990625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,305,61.43,358575215266293,images/305.png,cat,0.61328125,False,False,"[0.03125, 0.0765625, 1, 0.9921875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,309,62.211,358576017561018,images/309.png,cat,0.546875,False,False,"[0.004166667, 0.0421875, 0.93958336, 0.9046875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,310,62.418,358576218461878,images/310.png,cat,0.38671875,False,False,"[0.0020833334, 0.2109375, 0.525, 0.7875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,313,63.015,358576820322681,images/313.png,cat,0.63671875,False,False,"[0.0125, 0.25, 0.91041666, 0.9640625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,314,63.223,358577020695339,images/314.png,cat,0.40625,False,False,"[0, 0.0453125, 0.97291666, 0.9765625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,316,63.637,358577421875245,images/316.png,person,0.36328125,True,False,"[0.072916664, 0.009375, 0.9625, 0.9890625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,319,64.214,358578022991042,images/319.png,cat,0.5,False,False,"[0, 0.01875, 0.9791667, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,320,64.433,358578223402236,images/320.png,cat,0.65625,False,False,"[0.008333334, 0, 0.9875, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,321,64.616,358578423801234,images/321.png,cat,0.65625,False,False,"[0.035416666, 0.0078125, 0.9604167, 0.9515625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,322,64.84,358578624492297,images/322.png,cat,0.76953125,False,False,"[0.008333334, 0.009375, 0.9875, 0.9890625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,323,65.016,358578825236732,images/323.png,cat,0.453125,False,False,"[0.041666668, 0.0234375, 0.99375, 0.975]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,325,65.416,358579226915463,images/325.png,cat,0.61328125,False,False,"[0.008333334, 0.0546875, 0.9875, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,326,65.639,358579427396582,images/326.png,cat,0.71875,False,False,"[0.014583333, 0.2046875, 0.98333335, 0.975]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,327,65.825,358579628347431,images/327.png,cat,0.61328125,False,False,"[0.004166667, 0.1453125, 0.99375, 0.975]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,329,66.268,358580029697464,images/329.png,cat,0.71875,False,False,"[0.008333334, 0.0171875, 0.9875, 0.9421875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,331,66.634,358580431052054,images/331.png,cat,0.5703125,False,False,"[0.004166667, 0.0765625, 0.9916667, 0.9921875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,332,66.82,358580631910739,images/332.png,cat,0.59375,False,False,"[0.0125, 0.18125, 0.98333335, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,333,67.024,358580832529801,images/333.png,cat,0.546875,False,False,"[0.014583333, 0.05, 0.98333335, 0.984375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,335,67.433,358581233663494,images/335.png,cat,0.38671875,False,False,"[0.01875, 0.046875, 0.9791667, 0.990625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,336,67.636,358581434138439,images/336.png,cat,0.453125,False,False,"[0.004166667, 0.0140625, 0.9916667, 0.984375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,338,68.033,358581835498475,images/338.png,cat,0.6796875,False,False,"[0.041666668, 0.2046875, 0.99375, 0.975]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,339,68.258,358582036205804,images/339.png,cat,0.5234375,False,False,"[0.008333334, 0.0546875, 0.9875, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,340,68.423,358582236864131,images/340.png,cat,0.546875,False,False,"[0.01875, 0.01875, 0.9791667, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,342,68.836,358582637805942,images/342.png,cat,0.61328125,False,False,"[0.004166667, 0.05, 0.9916667, 0.984375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,345,69.441,358583239808977,images/345.png,cat,0.453125,False,False,"[0, 0.1109375, 0.9916667, 0.990625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,346,69.637,358583440745880,images/346.png,cat,0.73828125,False,False,"[0, 0.0546875, 1, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,349,70.247,358584042451014,images/349.png,cat,0.59375,False,False,"[0.004166667, 0.196875, 0.9916667, 0.9828125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,351,70.639,358584443770514,images/351.png,cat,0.71875,False,False,"[0.008333334, 0.0828125, 0.9875, 0.990625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,354,71.242,358585045345646,images/354.png,cat,0.71875,False,False,"[0, 0.01875, 1, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,357,71.847,358585647581377,images/357.png,cat,0.63671875,False,False,"[0.0125, 0.2, 0.98333335, 0.9828125]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,359,72.292,358586085216288,images/359.png,cat,0.6796875,False,False,"[0.004166667, 0.2109375, 0.9916667, 0.9671875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,364,73.379,358587149428117,images/364.png,cat,0.36328125,False,False,"[0, 0.1328125, 0.9875, 0.9796875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,366,73.763,358587557752607,images/366.png,cat,0.36328125,False,False,"[0.041666668, 0.0046875, 0.99375, 0.99375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,368,74.175,358587983493299,images/368.png,car,0.453125,True,False,"[0.1625, 0, 0.9604167, 0.3234375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,369,74.413,358588184376705,images/369.png,cat,0.36328125,False,False,"[0.14375, 0, 0.9770833, 0.5546875]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,371,74.786,358588593145524,images/371.png,cat,0.546875,False,False,"[0.004166667, 0.128125, 0.9916667, 0.9765625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,372,75.015,358588826147948,images/372.png,cat,0.4765625,False,False,"[0.004166667, 0.0046875, 0.9916667, 0.99375]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,374,75.408,358589226672278,images/374.png,cat,0.4296875,False,False,"[0.12708333, 0.0109375, 0.9916667, 0.565625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,374,75.408,358589226672278,images/374.png,car,0.40625,True,False,"[0, 0.003125, 0.27708334, 0.20625]",TRACKING
NaVi-collect-20260919-024719-670-dd86e6fb,378,76.314,358590126490699,images/378.png,bird,0.38671875,False,False,"[0.27083334, 0.9328125, 0.46666667, 0.9953125]",TRACKING
